design_change,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
True,7.0,80.0,400.0,4216.0,3,0,1,1,employee,0,15,5.0,0,0.0,0
True,4.0,399.0,197.0,2102.0,5,0,0,3,employee,0,47,9.4,0,0.6,0
True,2.0,2.0,104.0,2743.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,2.0,38.0,24.0,208.0,8,0,1,1,employee,0,70,8.75,0,0.625,27
True,7.0,444.0,328.0,3692.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,12.0,136.0,726.0,9277.0,12,1,2,4,employee,0,193,16.083333333333332,0,5.333333333333333,4
True,17.0,294.0,948.0,6981.0,18,0,2,2,employee,4,225,12.5,164,1.4444444444444444,32
True,76.0,438.0,1213.0,8624.0,2,0,0,2,employee,0,28,14.0,0,2.5,0
True,48.0,424.0,775.0,8803.0,3,0,2,0,employee,0,26,8.666666666666666,0,0.0,2
False,1.0,6.0,11.0,232.0,3,0,1,2,employee,0,11,3.6666666666666665,0,0.0,2
True,8.0,247.0,34.0,482.0,4,0,1,1,employee,0,67,16.75,0,0.0,1
True,6.0,353.0,394.0,3247.0,2,0,2,0,employee,0,27,13.5,0,0.5,2
False,1.0,18.0,41.0,315.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,206.0,6553.0,2055.0,22923.0,3,0,1,2,employee,0,19,6.333333333333333,0,0.0,0
False,4.0,64.0,253.0,2012.0,7,0,0,2,employee,0,107,15.285714285714286,0,0.0,0
True,6.0,187.0,76.0,738.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
False,5.0,122.0,43.0,378.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
False,6.0,112.0,75.0,753.0,1,0,0,1,employee,0,5,5.0,0,0.0,1
False,12.0,184.0,120.0,1161.0,5,0,2,1,employee,0,31,6.2,0,0.0,0
True,4.0,138.0,10.0,182.0,4,0,3,0,employee,0,68,17.0,0,0.0,0
False,3.0,24.0,61.0,477.0,3,0,2,1,employee,0,6,2.0,0,0.0,0
True,6.0,160.0,198.0,1499.0,9,0,1,2,employee,2,357,39.666666666666664,2952,0.7777777777777778,9
True,4.0,108.0,146.0,1109.0,1,0,1,0,employee,0,2,2.0,0,0.0,1
True,26.0,1696.0,747.0,5227.0,36,3,1,5,employee,1,906,25.166666666666668,153,8.25,20
True,1.0,32.0,121.0,657.0,4,0,3,1,employee,0,33,8.25,0,0.0,0
True,248.0,10794.0,8013.0,78563.0,5,0,1,2,employee,0,121,24.2,0,0.0,2
False,4.0,46.0,78.0,743.0,4,0,1,1,employee,0,59,14.75,0,0.0,0
True,23.0,1507.0,1145.0,10026.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,8.0,42.0,321.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,3.0,139.0,1005.0,3,0,3,0,employee,0,7,2.3333333333333335,0,0.0,0
False,1.0,13.0,247.0,1434.0,4,0,1,2,employee,0,48,12.0,0,0.0,0
False,1.0,2.0,2.0,47.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
False,2.0,20.0,26.0,292.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,2.0,17.0,144.0,1076.0,2,0,1,1,employee,0,9,4.5,0,0.0,0
True,19.0,829.0,202.0,1776.0,6,0,1,2,employee,0,55,9.166666666666666,0,0.5,11
True,16.0,1238.0,133.0,1616.0,1,0,1,0,employee,0,14,14.0,0,0.0,0
True,22.0,774.0,1737.0,12575.0,11,0,3,1,employee,0,135,12.272727272727273,0,0.0,0
True,7.0,567.0,58.0,906.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,4.0,19.0,582.0,4223.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,4.0,4.0,167.0,1306.0,4,0,1,2,employee,0,18,4.5,0,0.0,0
False,11.0,257.0,803.0,4659.0,3,0,1,1,employee,1,48,16.0,1580,0.0,0
True,8.0,1016.0,126.0,2620.0,2,0,1,1,employee,0,4,2.0,0,0.5,3
False,1.0,57.0,104.0,776.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,13.0,1089.0,472.0,3457.0,14,2,1,2,employee,7,582,41.57142857142857,1182,8.071428571428571,7
True,14.0,1188.0,356.0,3655.0,3,0,0,2,employee,0,12,4.0,0,2.0,20
True,13.0,235.0,578.0,5369.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,3.0,255.0,84.0,555.0,1,0,1,0,employee,0,6,6.0,0,0.0,3
False,3.0,41.0,207.0,1306.0,2,0,0,2,employee,0,4,2.0,0,0.0,0
False,4.0,86.0,215.0,1438.0,3,0,0,2,employee,0,45,15.0,0,0.0,2
False,22.0,1189.0,975.0,6712.0,7,0,1,3,employee,0,59,8.428571428571429,0,1.2857142857142858,9
True,12.0,123.0,256.0,2732.0,4,0,1,2,employee,0,22,5.5,0,0.0,0
False,1.0,10.0,20.0,140.0,2,0,1,1,employee,0,6,3.0,0,0.0,4
False,2.0,54.0,50.0,392.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,12.0,61.0,249.0,2137.0,2,0,1,1,employee,0,38,19.0,0,0.0,2
False,10.0,439.0,488.0,3598.0,8,0,0,4,employee,0,135,16.875,0,0.625,11
False,43.0,649.0,1638.0,15342.0,3,0,1,1,employee,0,45,15.0,0,1.0,3
False,2.0,26.0,48.0,633.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,20.0,3.0,82.0,3,0,1,1,employee,0,18,6.0,0,0.0,0
True,10.0,338.0,343.0,2453.0,5,0,2,2,employee,0,67,13.4,0,0.4,2
False,9.0,149.0,198.0,1701.0,5,0,2,1,employee,0,186,37.2,0,0.0,0
False,5.0,193.0,155.0,1637.0,5,0,2,2,employee,0,25,5.0,0,0.6,0
False,1.0,3.0,70.0,579.0,3,0,1,1,employee,0,10,3.3333333333333335,0,0.0,1
True,2.0,112.0,262.0,2776.0,1,0,0,1,employee,0,17,17.0,0,0.0,0
True,7.0,562.0,394.0,2215.0,5,0,0,2,employee,0,87,17.4,0,5.4,29
False,1.0,12.0,49.0,312.0,3,1,0,1,temporary,0,34,11.333333333333334,0,0.0,2
True,2.0,84.0,32.0,312.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,4.0,157.0,167.0,1873.0,4,0,1,1,employee,0,80,20.0,0,0.0,0
False,2.0,6.0,22.0,265.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,6.0,4.0,89.0,2,0,2,0,employee,0,10,5.0,0,0.0,0
True,13.0,1096.0,440.0,3830.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,2.0,10.0,62.0,488.0,5,0,2,1,employee,0,66,13.2,0,0.0,0
False,1.0,10.0,20.0,140.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,2.0,12.0,13.0,138.0,1,0,0,1,employee,0,2,2.0,0,0.0,2
False,6.0,404.0,405.0,3987.0,2,0,1,1,employee,0,18,9.0,0,0.0,0
True,89.0,4446.0,4157.0,33656.0,5,0,2,1,employee,0,22,4.4,0,0.2,4
False,3.0,24.0,0.0,-2.0,3,0,2,0,employee,0,15,5.0,0,0.6666666666666666,2
False,1.0,2.0,47.0,469.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,20.0,282.0,2080.0,6,0,2,1,employee,0,66,11.0,0,0.0,0
True,1.0,63.0,201.0,1198.0,3,0,3,0,employee,0,10,3.3333333333333335,0,0.3333333333333333,1
True,27.0,310.0,597.0,4829.0,8,0,1,2,employee,1,105,13.125,776,0.125,4
True,19.0,272.0,1043.0,9897.0,7,0,1,3,employee,0,66,9.428571428571429,0,0.5714285714285714,7
True,6.0,172.0,499.0,2952.0,17,1,1,5,employee,0,376,22.11764705882353,0,19.352941176470587,64
True,103.0,12549.0,4823.0,58216.0,4,0,2,1,employee,0,74,18.5,0,0.5,15
True,2.0,177.0,121.0,1251.0,3,0,0,2,employee,0,15,5.0,0,0.0,1
False,6.0,283.0,155.0,1272.0,4,0,2,2,employee,0,17,4.25,0,0.0,0
True,110.0,852.0,2434.0,17523.0,6,0,0,2,employee,0,130,21.666666666666668,0,1.0,7
True,182.0,7145.0,9925.0,79046.0,3,0,2,0,employee,0,89,29.666666666666668,0,1.0,4
True,4.0,412.0,154.0,1117.0,4,0,1,2,employee,0,17,4.25,0,0.0,0
True,27.0,309.0,1293.0,9998.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,7.0,62.0,642.0,5357.0,4,0,2,1,employee,0,50,12.5,0,0.5,2
True,4.0,190.0,81.0,721.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,7.0,644.0,97.0,1019.0,4,0,0,2,employee,0,82,20.5,0,0.5,56
False,2.0,4.0,264.0,1727.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,18.0,1610.0,611.0,5010.0,11,0,2,3,employee,0,286,26.0,0,0.6363636363636364,10
True,5.0,124.0,202.0,1971.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
True,10.0,304.0,955.0,6920.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
True,3.0,17.0,79.0,754.0,2,0,2,0,employee,0,7,3.5,0,0.0,0
True,8.0,165.0,159.0,1670.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,3.0,185.0,88.0,955.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,8.0,39.0,229.0,3145.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,2.0,45.0,103.0,753.0,4,0,2,0,employee,0,20,5.0,0,0.0,0
True,1.0,12.0,5.0,97.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,36.0,729.0,1895.0,11197.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,1.0,1.0,5.0,142.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,8.0,60.0,536.0,3230.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,30.0,551.0,1561.0,9309.0,5,0,2,0,employee,0,52,10.4,0,0.0,0
True,1.0,12.0,206.0,1183.0,3,0,2,0,employee,0,17,5.666666666666667,0,0.0,0
True,1.0,8.0,29.0,179.0,2,0,0,2,employee,0,10,5.0,0,0.0,0
False,4.0,75.0,513.0,3635.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
True,2.0,135.0,28.0,247.0,2,0,0,1,employee,0,10,5.0,0,0.0,0
True,1.0,1.0,58.0,664.0,2,0,1,1,employee,0,9,4.5,0,0.0,0
True,6.0,64.0,658.0,3835.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,5.0,84.0,743.0,4796.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
True,3.0,32.0,294.0,1888.0,3,0,0,2,employee,0,52,17.333333333333332,0,0.0,0
True,2.0,110.0,25.0,315.0,14,0,2,2,employee,0,178,12.714285714285714,0,10.785714285714286,159
True,10.0,762.0,218.0,2026.0,13,0,1,2,employee,2,298,22.923076923076923,548,2.769230769230769,41
True,7.0,62.0,433.0,3382.0,4,0,0,2,employee,0,33,8.25,0,0.0,1
True,3.0,17.0,133.0,651.0,5,0,1,1,employee,0,99,19.8,0,0.0,0
True,2.0,56.0,15.0,186.0,3,0,1,1,employee,0,12,4.0,0,0.0,0
True,3.0,70.0,462.0,3053.0,3,0,1,1,employee,0,16,5.333333333333333,0,0.0,0
True,4.0,107.0,124.0,1394.0,5,0,1,2,employee,0,53,10.6,0,1.6,9
True,19.0,161.0,1180.0,7633.0,1,0,1,0,employee,0,15,15.0,0,0.0,0
True,5.0,866.0,220.0,1575.0,12,0,1,1,employee,0,291,24.25,0,7.75,33
True,159.0,2482.0,3195.0,27367.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,77.0,1526.0,2776.0,22503.0,6,0,1,1,employee,0,124,20.666666666666668,0,1.1666666666666667,8
False,2.0,180.0,38.0,368.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,8.0,99.0,40.0,650.0,4,0,0,2,employee,0,29,7.25,0,0.0,4
True,3.0,1085.0,406.0,2154.0,4,0,2,0,employee,0,77,19.25,0,0.0,0
True,89.0,319.0,4211.0,26950.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,64.0,345.0,2314.0,4,1,1,1,employee,0,79,19.75,0,191.5,0
True,1.0,7.0,114.0,618.0,2,0,0,2,employee,0,9,4.5,0,0.0,0
True,1.0,21.0,56.0,373.0,2,0,0,2,employee,0,13,6.5,0,0.0,0
True,3.0,42.0,79.0,585.0,1,0,0,1,employee,0,5,5.0,0,0.0,3
True,6.0,150.0,267.0,2888.0,19,0,2,0,employee,0,204,10.736842105263158,0,4.631578947368421,96
True,3.0,40.0,304.0,1849.0,3,0,2,1,employee,0,107,35.666666666666664,0,0.0,6
True,3.0,13.0,28.0,321.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,4.0,63.0,118.0,870.0,5,0,1,2,employee,0,46,9.2,0,1.2,10
True,2.0,5.0,57.0,363.0,3,0,2,1,employee,0,21,7.0,0,0.0,0
True,5.0,47.0,113.0,754.0,1,0,1,0,employee,0,5,5.0,0,0.0,3
True,2.0,132.0,115.0,686.0,4,0,1,2,employee,0,27,6.75,0,1.75,2
True,13.0,116.0,736.0,6478.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
True,35.0,2247.0,1203.0,9958.0,4,0,0,2,employee,0,35,8.75,0,0.0,2
True,32.0,1747.0,1518.0,12679.0,11,0,3,2,employee,0,133,12.090909090909092,0,0.0,3
True,2.0,29.0,53.0,814.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,106.0,417.0,2580.0,18022.0,5,0,0,2,employee,0,62,12.4,0,0.0,0
False,1.0,9.0,35.0,241.0,3,0,0,3,employee,0,18,6.0,0,0.0,0
False,3.0,49.0,31.0,380.0,1,0,0,1,employee,0,2,2.0,0,0.0,13
True,5.0,39.0,782.0,5028.0,3,0,1,1,employee,0,28,9.333333333333334,0,0.0,0
True,7.0,189.0,246.0,3459.0,12,0,2,1,employee,0,136,11.333333333333334,0,0.0,0
True,2.0,130.0,86.0,418.0,2,0,0,1,employee,0,8,4.0,0,0.0,0
False,2.0,72.0,139.0,1374.0,1,0,0,1,employee,0,5,5.0,0,0.0,0
True,9.0,80.0,625.0,4152.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
True,14.0,269.0,246.0,2731.0,4,0,1,2,employee,0,46,11.5,0,0.0,0
True,9.0,946.0,173.0,1032.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
True,7.0,317.0,165.0,1674.0,3,0,0,2,employee,0,41,13.666666666666666,0,0.0,1
True,1.0,10.0,12.0,87.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
True,1.0,2.0,43.0,363.0,2,0,1,1,employee,0,28,14.0,0,0.0,0
True,4.0,70.0,533.0,3532.0,1,0,1,0,employee,0,12,12.0,0,0.0,0
True,9.0,124.0,462.0,2876.0,3,0,1,1,employee,0,21,7.0,0,0.0,0
False,1.0,4.0,15.0,145.0,7,0,2,1,employee,0,34,4.857142857142857,0,19.714285714285715,140
False,3.0,16.0,412.0,2665.0,2,0,1,1,employee,0,12,6.0,0,0.0,0
True,5.0,57.0,608.0,3823.0,3,0,2,0,employee,0,12,4.0,0,0.0,0
True,1.0,16.0,15.0,122.0,1,0,0,1,employee,0,13,13.0,0,0.0,11
False,3.0,21.0,143.0,1696.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,1.0,12.0,139.0,900.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,2.0,22.0,200.0,1111.0,1,0,1,0,employee,0,2,2.0,0,0.0,73
True,15.0,430.0,156.0,1258.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,160.0,5818.0,7588.0,50948.0,4,0,2,2,employee,0,52,13.0,0,0.0,4
True,13.0,356.0,181.0,1459.0,9,0,0,2,employee,0,140,15.555555555555555,0,1.0,12
True,2.0,101.0,92.0,736.0,6,0,3,0,employee,0,65,10.833333333333334,0,1.8333333333333333,11
True,9.0,137.0,101.0,805.0,2,0,2,0,employee,1,69,34.5,700,0.0,1
True,8.0,168.0,172.0,1441.0,3,0,2,0,employee,0,21,7.0,0,0.0,1
True,1.0,10.0,80.0,493.0,3,0,1,1,employee,0,72,24.0,0,0.0,0
True,145.0,2369.0,7061.0,52585.0,6,0,3,0,employee,0,239,39.833333333333336,0,0.16666666666666666,4
True,2.0,8.0,13.0,193.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,4.0,398.0,491.0,4985.0,1,0,1,0,employee,0,6,6.0,0,0.0,1
True,14.0,315.0,724.0,4651.0,4,0,0,3,employee,0,35,8.75,0,0.0,1
True,2.0,10.0,117.0,707.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,5.0,101.0,212.0,1529.0,9,0,2,1,employee,0,131,14.555555555555555,0,0.4444444444444444,14
True,2.0,220.0,172.0,1705.0,3,0,0,2,employee,0,35,11.666666666666666,0,0.3333333333333333,1
False,2.0,44.0,273.0,1600.0,3,0,2,1,employee,0,8,2.6666666666666665,0,0.0,0
True,3.0,204.0,58.0,531.0,1,0,1,0,employee,0,17,17.0,0,0.0,0
True,15.0,995.0,391.0,3911.0,4,0,1,2,employee,0,26,6.5,0,0.5,4
False,3.0,222.0,270.0,3205.0,9,0,3,1,employee,0,170,18.88888888888889,0,1.8888888888888888,18
True,3.0,33.0,165.0,1141.0,5,0,2,3,employee,0,22,4.4,0,0.0,0
True,20.0,663.0,1643.0,12295.0,2,0,0,2,employee,0,17,8.5,0,0.0,7
True,40.0,305.0,2311.0,16906.0,2,0,1,1,employee,0,17,8.5,0,0.0,0
True,5.0,100.0,606.0,5554.0,4,0,2,1,employee,0,26,6.5,0,0.25,5
True,8.0,113.0,248.0,1753.0,1,0,1,0,employee,0,2,2.0,0,0.0,12
True,3.0,111.0,202.0,2107.0,2,0,2,0,employee,0,17,8.5,0,0.0,2
True,11.0,413.0,729.0,7519.0,12,0,2,3,employee,0,173,14.416666666666666,0,1.0,19
True,13.0,2426.0,254.0,2437.0,8,0,1,2,employee,0,146,18.25,0,1.0,11
False,2.0,34.0,361.0,2470.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,6.0,59.0,688.0,5565.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,21.0,634.0,1513.0,7833.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,10.0,104.0,785.0,2,0,1,1,employee,0,11,5.5,0,0.0,0
True,3.0,98.0,23.0,209.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,32.0,496.0,774.0,7937.0,3,0,1,1,employee,0,12,4.0,0,0.0,0
False,104.0,1460.0,4194.0,28356.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,10.0,188.0,505.0,3436.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,31.0,2313.0,292.0,2215.0,2,0,1,1,employee,0,4,2.0,0,3.0,6
True,12.0,594.0,311.0,4265.0,8,0,1,3,employee,0,247,30.875,0,1.875,20
True,11.0,161.0,763.0,10218.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
True,1.0,3.0,51.0,516.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,5.0,68.0,390.0,3077.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
False,3.0,19.0,64.0,512.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,32.0,1549.0,1523.0,14812.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,2.0,46.0,39.0,250.0,1,0,0,1,employee,0,7,7.0,0,0.0,4
False,2.0,4.0,54.0,265.0,6,0,2,1,employee,0,79,13.166666666666666,0,0.3333333333333333,182
True,1.0,1.0,16.0,167.0,4,0,2,1,employee,0,34,8.5,0,0.0,1
True,8.0,902.0,126.0,1444.0,2,1,1,0,employee,0,14,7.0,0,39.5,0
True,19.0,836.0,1405.0,12092.0,3,0,2,0,employee,0,12,4.0,0,0.0,0
False,5.0,39.0,288.0,1887.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,4.0,50.0,362.0,2083.0,1,0,0,1,employee,0,2,2.0,0,0.0,3
False,1.0,4.0,61.0,399.0,3,0,0,2,employee,0,14,4.666666666666667,0,0.0,0
True,1.0,2.0,128.0,789.0,3,0,1,2,employee,0,25,8.333333333333334,0,0.0,0
True,6.0,130.0,219.0,2078.0,2,0,0,2,employee,0,14,7.0,0,0.0,0
False,4.0,87.0,382.0,3719.0,3,0,1,1,employee,0,10,3.3333333333333335,0,0.0,6
True,53.0,8098.0,2432.0,33970.0,3,0,1,2,employee,0,9,3.0,0,0.0,0
True,4.0,297.0,71.0,570.0,4,0,0,2,employee,0,36,9.0,0,18.25,4
False,1.0,4.0,140.0,793.0,4,0,2,1,employee,0,51,12.75,0,1.0,0
True,3.0,200.0,53.0,364.0,3,0,0,2,employee,0,19,6.333333333333333,0,0.3333333333333333,3
True,3.0,182.0,34.0,316.0,5,0,0,2,employee,0,75,15.0,0,0.0,3
True,10.0,106.0,546.0,4503.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
True,1.0,1.0,16.0,168.0,2,0,2,0,employee,0,15,7.5,0,0.0,0
True,10.0,619.0,320.0,3374.0,2,0,0,2,employee,0,31,15.5,0,1.5,9
False,2.0,8.0,109.0,733.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,46.0,1445.0,739.0,5171.0,5,0,1,2,employee,0,39,7.8,0,0.4,2
True,12.0,52.0,484.0,3333.0,3,0,2,0,employee,0,25,8.333333333333334,0,0.0,0
True,7.0,485.0,538.0,4017.0,7,0,1,1,employee,0,88,12.571428571428571,0,5.428571428571429,41
True,2.0,117.0,44.0,446.0,4,0,2,1,employee,1,71,17.75,1605,2.0,23
True,15.0,724.0,517.0,4689.0,1,0,0,1,employee,0,4,4.0,0,0.0,0
True,15.0,142.0,937.0,5873.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,9.0,337.0,176.0,1720.0,6,0,2,2,employee,0,42,7.0,0,4.0,28
True,2.0,10.0,136.0,523.0,14,0,2,1,employee,2,354,25.285714285714285,1282,3.142857142857143,48
False,12.0,421.0,476.0,3404.0,5,0,1,2,employee,0,50,10.0,0,0.2,2
True,3.0,93.0,42.0,396.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,7.0,208.0,134.0,1040.0,1,0,0,1,employee,0,9,9.0,0,0.0,0
True,6.0,55.0,83.0,821.0,3,0,1,2,employee,0,16,5.333333333333333,0,0.3333333333333333,1
True,1.0,23.0,47.0,346.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,6.0,329.0,169.0,1138.0,5,0,0,2,employee,0,54,10.8,0,0.0,1
True,10.0,446.0,353.0,2826.0,10,0,1,3,employee,0,168,16.8,0,0.0,1
True,3.0,250.0,43.0,289.0,5,0,0,2,employee,0,65,13.0,0,0.6,5
False,7.0,60.0,101.0,1247.0,0,0,0,0,employee,0,0,0,0,0,6
True,2.0,8.0,46.0,428.0,3,0,1,2,employee,0,9,3.0,0,0.0,0
True,6.0,345.0,49.0,411.0,6,0,0,2,employee,0,155,25.833333333333332,0,2.0,4
False,2.0,8.0,117.0,726.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,7.0,25.0,358.0,3244.0,2,0,0,2,employee,0,5,2.5,0,0.0,0
True,2.0,80.0,82.0,831.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,2.0,21.0,42.0,599.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,7.0,1023.0,590.0,4044.0,4,0,1,1,employee,0,49,12.25,0,0.0,5
True,1.0,2.0,6.0,69.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,2.0,12.0,88.0,740.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
True,24.0,410.0,1870.0,9703.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,123.0,46.0,329.0,4,0,1,3,employee,0,14,3.5,0,2.5,11
True,15.0,286.0,1123.0,5694.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,12.0,308.0,801.0,6577.0,4,0,1,2,employee,0,72,18.0,0,0.75,4
True,8.0,140.0,185.0,1975.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,13.0,374.0,992.0,5549.0,2,0,1,1,employee,0,34,17.0,0,0.0,0
True,1.0,32.0,278.0,1328.0,0,0,0,0,employee,0,0,0,0,0,3
False,2.0,40.0,155.0,2449.0,1,0,1,0,employee,0,12,12.0,0,0.0,1
True,11.0,274.0,768.0,8953.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,14.0,178.0,1171.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,70.0,570.0,1425.0,13493.0,3,0,0,2,employee,0,63,21.0,0,0.0,0
False,5.0,53.0,399.0,2422.0,4,0,1,2,employee,0,16,4.0,0,0.0,0
True,2.0,98.0,92.0,609.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
True,3.0,114.0,189.0,1398.0,24,0,0,3,employee,3,588,24.5,2084,0.4583333333333333,15
True,2.0,28.0,32.0,360.0,6,0,1,1,employee,0,153,25.5,0,0.0,0
True,160.0,2829.0,8244.0,59079.0,7,0,2,1,employee,0,132,18.857142857142858,0,0.0,1
False,1.0,4.0,0.0,34.0,2,0,1,1,employee,0,25,12.5,0,0.0,0
True,20.0,597.0,912.0,7449.0,2,0,1,1,employee,0,7,3.5,0,0.0,1
True,9.0,244.0,110.0,746.0,3,0,0,2,employee,0,58,19.333333333333332,0,0.0,0
False,17.0,191.0,408.0,3143.0,4,0,0,2,employee,0,81,20.25,0,0.0,0
True,3.0,203.0,42.0,332.0,1,0,0,1,employee,0,6,6.0,0,0.0,0
True,7.0,468.0,63.0,825.0,1,0,1,0,employee,0,2,2.0,0,0.0,2
True,1.0,1.0,40.0,228.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,168.0,97.0,580.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,2.0,29.0,309.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
False,33.0,371.0,797.0,5561.0,9,0,0,2,employee,0,296,32.888888888888886,0,0.1111111111111111,2
False,18.0,263.0,919.0,12173.0,6,0,1,1,employee,0,96,16.0,0,1.0,1
True,30.0,280.0,1371.0,11382.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,42.0,1844.0,1933.0,15124.0,6,0,2,1,employee,0,38,6.333333333333333,0,0.0,0
True,59.0,1853.0,2876.0,22450.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
True,3.0,50.0,36.0,418.0,1,1,0,0,employee,0,2,2.0,0,0.0,0
False,1.0,25.0,13.0,146.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
True,3.0,125.0,661.0,5020.0,5,0,1,1,employee,0,54,10.8,0,0.0,0
True,9.0,71.0,675.0,3839.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,3.0,104.0,602.0,5090.0,1,0,0,1,employee,0,9,9.0,0,0.0,0
True,11.0,341.0,435.0,5244.0,1,0,1,0,employee,0,2,2.0,0,0.0,13
True,11.0,836.0,347.0,3502.0,11,0,1,3,employee,0,199,18.09090909090909,0,0.8181818181818182,12
True,4.0,285.0,68.0,673.0,17,0,2,2,employee,0,224,13.176470588235293,0,0.4117647058823529,12
True,4.0,43.0,164.0,1200.0,3,0,1,1,employee,0,42,14.0,0,0.0,3
True,29.0,411.0,642.0,5118.0,2,0,0,2,employee,0,59,29.5,0,1.5,3
True,2.0,358.0,126.0,646.0,3,0,1,1,employee,0,16,5.333333333333333,0,0.0,14
